X,Y,fid,corrltv,prd_fsc,ciclo,entidad,redi,estado,municip,parroqu,categor,subctgr,mnt_pry,nmbr_pr,dscrpc_,estts_p,huso_nc,hus_fnl,crd_st_,crd_nr_,tipo_br,fech_nc,cotizcn,mnt_pr_,cntdd__,undd_br,mtrls_c,mtrl_tp,mtrl_cn,clsfccn,motivo,clasi2,costo,atipics,Longitd,Latitud,icon_url
-71.442578686402,10.4082417058288,"229",PI-2023-C-11-E-361-00039804,"2023",C11,GOBERNACIÓN DE ZULIA,Occidental,Zulia,Cabimas,San Benito,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),1747242.75,"reasfaltado en tramos críticos de la av. 32, comprendidos entre las carreteras j y h, parroquia san benito, municipio cabimas, estado zulia.","se prevee el reasfaltado de tramos criticos en una longitud de vía de 850 m, a través de la limpieza en calzada, riego de adherencia con rc-250 en un area de 8500 m2, colocación de 1000 toneladas de mezcla asfaltica en caliente tipo iii para carpetas de",Culminado,"19","19","233262","1150364",Rehabilitación o Mejora,2023/06/27,27.65,63191.4195298373,8500,m2,Si,toneladas de mezcla asfaltica en caliente tipo iii,"1000",carpeta,Elementos no asfalticos,,63.1914195298373,no,-71.442578686402,10.4082417058288,./0.png
-71.6222636606501,10.6390569854752,"230",PI-2023-C-11-E-361-00039805,"2023",C11,GOBERNACIÓN DE ZULIA,Occidental,Zulia,Maracaibo,Chiquinquirá,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),2391160.25,"reasfaltado de la calle 100, entre las avenidas.13a y 17 (sentido este - oeste), sector casco central, parroquia chiquinquira, municipio maracaibo, estado zulia.","se plantea el reasfaltado de 1,38 kms con un ancho promedio de 13,80 mts de vialidad, mediante la limpieza de calzada en un area de12.545 m2, riego de adherencia con rc-250, colocación de 1.443 ton de mezcla asfaltica en caliente tipo iii para la constru",Culminado,"19","19","213741","1177378",Rehabilitación o Mejora,2023/06/27,27.65,86479.575045208,12545,m2,Si,toneladas de asfalto en caliente tipo iii,"1443",carpeta,Elementos no asfalticos,,59.9304054367346,no,-71.6222636606501,10.6390569854752,./0.png
-71.3572536691273,10.2613402812137,"231",PI-2023-C-11-E-361-00039936,"2023",C11,GOBERNACIÓN DE ZULIA,Occidental,Zulia,Simón Bolívar,Manuel Manrique,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),732996.33,"reasfaltado en tramos critícos del corredor vial carretera e, entre las intersecciones con las avenidas intercomunal y 23, parroquia manuel manrique, municipio simón bolívar, estado zulia","se contempla el reasfaltado de tramos críticos deteriorados en una longitud de 450 m, a traves de la limpieza de 3.470 m2 en calzada, riego de adherencia con rc-250 y colocación de 400 toneladas de mezcla asfaltica en caliente tipo iii, para carpeta de r",Culminado,"19","19","240699","1134622",Rehabilitación o Mejora,2023/06/27,27.65,26509.8130198915,3470,m2,Si,toneladas de asfalto en caliente tipo iii,"400",carpeta,Elementos no asfalticos,,66.2745325497288,no,-71.3572536691273,10.2613402812137,./0.png
-71.9516490814051,11.3031575251232,"232",PI-2023-C-12-E-119-00039910,"2023",C12,ALCALDÍA DE GUAJIRA (EDO. ZULIA),Occidental,Zulia,Indígena Bolivariano Guajira,Guajira,Vialidad,"Sistema Vial Nacional (troncal, local, ramal y sub-ramal)",2110130.69,"bacheo con mezcla   asfaltica en caliente con equipo liviano y pesado en la troncal del caribe t6, en tramos criticos, desde el sector las guardias hasta los aceitunitos, parroquia guajira, municipio indigena bolivariano guajira, estado zulia, fase 1.","el proyecto contempla el bacheo con equipo liviano y pesado para remover el pavimento en la troncal del caribe en tramos criticos,colocando 325 toneladas de mezcla asfaltica en caliente, beneficiando a una gran flujo vehicular que transitan  a diario por",Culminado,"19","19","182282","1238917",Rehabilitación o Mejora,2023/07/12,28.28,74615.6538189533,2000,m2,Si,toneladas de mezcla asfaltica en caliente tipo iii,"325",bacheo,Elementos no asfalticos,,229.586627135241,no,-71.9516490814051,11.3031575251232,./0.png
-68.7509632558802,10.3230499537604,"233",PI-2023-C-12-E-128-00039871,"2023",C12,ALCALDÍA DE INDEPENDENCIA (EDO. YARACUY),Occidental,Yaracuy,Independencia,Capital Independencia,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),1980481.08,rehabilitación de la carpeta asfaltica del terminal de pasajeros independencia en el sector brisas del terminal del municipio independencia estado yaracuy,"consiste en la rehabilitación de la carpeta asfaltica mediante bacheos con mezcla asfaltica en caliente en el patio de andenes del terminal de pasajeros independencia del municipio independencia. correspondiente a 1953,60 metros cuadrados",Culminado,"19","19","527366","1141230",Rehabilitación o Mejora,2023/07/12,28.28,70031.1555869873,1953.6,m2,Si,mezcla asfaltica en caliente (toneladas),"320",bacheo,Elementos no asfalticos,,218.847361209335,no,-68.7509632558802,10.3230499537604,./0.png
-70.9521934810701,9.25930091457888,"234",PI-2023-C-12-E-149-00039845,"2023",C12,ALCALDÍA DE JULIO CÉSAR SALAS (EDO. MÉRIDA),Los Andes,Mérida,Julio César Salas,Arapuey,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),1260944,"rehabilitación integral de 5000m2 de la avenida n° 02, boulevart, del casco central de arapuey, de la parroquia arapuey del municipio julio cesar salas estado mérida","rehabilitación integral de 5000m2 de la av 02, buolevart de arapuey, donde se van a realizar la construcción vialidad de 3 metros de ancho con un espesor de 10mm, con sus respectivas aceras, brocales, alcantarillas y bacheo de los sectores que se encuent",Aprobado,"19","19","285401","1023747",Rehabilitación o Mejora,2023/07/12,28.28,44587.8359264498,5000,m2,Si,asfalto caliente,"5",heterogeneo_asf,Elementos no asfalticos,,,no,-70.9521934810701,9.25930091457888,./0.png
-71.0363037715103,10.6815185772807,"235",PI-2023-C-12-E-185-00039858,"2023",C12,ALCALDÍA DE MAUROA (EDO. FALCÓN),Occidental,Falcón,Mauroa,Mene De Mauroa,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),2521800,"rehabilitación integral de la vía principal de acceso a mene de mauroa, sector la pringamoza, parroquia mene de mauroa, municipio mauroa, estado falcón (iii etapa)","este proyecto contempla la rehabilitación de 300 mts de vialidad ancho promedio de 8 mts equivalente 2400 m2, los cuales seran ejecutados con el acondicionamiento, conformación, compactación, imprimación y riego de adherencia de la superficie para la col",Culminado,"19","19","276020","1182352",Rehabilitación o Mejora,2023/07/12,28.28,89172.5601131542,2400,m2,Si,mezcla asfalto en caliente (ton),"250",heterogeneo_asf,Elementos no asfalticos,,,no,-71.0363037715103,10.6815185772807,./0.png
-70.6275429935143,8.97714488758037,"236",PI-2023-C-12-E-236-00039897,"2023",C12,ALCALDÍA DE PUEBLO LLANO (EDO. MÉRIDA),Los Andes,Mérida,Pueblo Llano,Pueblo Llano,Vialidad,"Sistema Vial Nacional (troncal, local, ramal y sub-ramal)",1800000,"rehabilitación del tramo vial comprendido desde el sector santa filomena hasta el caserío la ranchería ramal 11, parroquia pueblo llano, municipio pueblo llano del estado bolivariano de mérida","consiste en la remoción de la carpeta asfaltica de la vía en areas deterioradas, imprimación y colocación de 300 toneladas de mezcla asfaltica en caliente para rehabilitar 1863 m2, empleando maquinaria pesada: rodillo compactador, camión volteo, sierra p",Aprobado,"19","19","318104","984691",Rehabilitación o Mejora,2023/07/12,28.28,63649.2220650636,2196,m2,Si,tonelada de mezcla asfaltica en caliente,"300",heterogeneo_asf,Elementos no asfalticos,,,no,-70.6275429935143,8.97714488758038,./0.png
-71.8205655240592,8.26138272439056,"237",PI-2023-C-12-E-245-00039850,"2023",C12,ALCALDÍA DE RIVAS DÁVILA (EDO. MÉRIDA),Los Andes,Mérida,Rivas Dávila,Bailadores,Vialidad,"Sistema Vial Nacional (troncal, local, ramal y sub-ramal)",1120000,"rehabilitación de la troncal 007 desde el sector cuatro esquinas aldea san pablo hasta  el sector agua azul aldea bodoque, municipio rivas davila, estado bolivariano de mérida.","se realizara riego de adherencia con material asfaltico y colocación de 195 toneladas de mezcla asfaltica para bacheo con equipo pesado, para rehabilitar 1.650,00 m² de esta importante arteria vial, se hace necesario  el traslado de maquinaria pesada (ca",Aprobado,"19","19","190186","916193",Rehabilitación o Mejora,2023/07/12,28.28,39603.9603960396,1650,m2,Si,"mezcla asfaltica tipo iv, unidad de medida toneladas","195",heterogeneo_asf,Elementos no asfalticos,,,no,-71.8205655240592,8.26138272439056,./0.png
-71.8351013253646,8.24826990476596,"238",PI-2023-C-12-E-245-00039851,"2023",C12,ALCALDÍA DE RIVAS DÁVILA (EDO. MÉRIDA),Los Andes,Mérida,Rivas Dávila,Bailadores,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),616000,"rehabilitación de la vialidad urbana  de la parroquia bailadores desde la calle 1 hasta el sector chita. municipio rivas davila, estado bolivariano de mérida","se realizara riego de adherencia con material asfaltico y colocación de 120 toneladas de mezcla asfaltica para bacheo con equipo pesado y liviano, para rehabilitar 1.090,00 m² de esta importante vía urbana, se hace necesario  el traslado de maquinaria pe",Aprobado,"19","19","188791","913693",Rehabilitación o Mejora,2023/07/12,28.28,21782.1782178218,1632,m2,Si,"mezcla asfaltica tipo iv , uniddad de medida toneladas","190",heterogeneo_asf,Elementos no asfalticos,,,no,-71.8351013253646,8.24826990476596,./0.png
-67.9619726421295,10.2723196669498,"239",PI-2023-C-12-E-254-00039964,"2023",C12,ALCALDÍA DE SAN DIEGO (EDO. CARABOBO),Central,Carabobo,San Diego,Urbana San Diego,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),2802193.72,"construcción de via de acceso hacia la urbanización lomas de la hacienda, municipio san diego. estado  carabobo.  (vi etapa)","este  proyecto consiste en la colocación de carpeta asfaltica entre las progresivas 0+540 hasta 1+160,  lo cual corresponde a 620 metros lineales de vía consolidada de la colectora 23, abarcando un ancho de 7 metros, que contempla  2 canales de circulaci",Culminado,"19","19","613354","1135748",Construcción Inicial,2023/07/25,29.03,96527.5136066139,4340,m2,Si,asfalto (tn),"650",carpeta,Elementos no asfalticos,,148.503867087098,no,-67.9619726421295,10.2723196669498,./0.png
-71.6592442319291,10.5626789961892,"240",PI-2023-C-12-E-258-00039855,"2023",C12,ALCALDÍA DE SAN FRANCISCO (EDO. ZULIA),Occidental,Zulia,San Francisco,Domitila Flores,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),3082548.38,"rehabilitación integral de la calle 165, desde avenida 48 ¨vía la cañada¨ hasta avenida 49b, parroquia domitila flores, municipio san francisco, estado zulia.","el proyecto contempla el acondicionamiento y la limpieza de areas, pintura de brocales, asfaltado y bacheo correspondiente a capas en deterioro evidentes, con el uso de mezcla asfaltica en caliente tipo iii, incluyendo: remoción de escombros, sedimentos,",Culminado,"19","19","210217","1168741",Rehabilitación o Mejora,2023/07/12,28.28,109001.003536068,15478,m2,Si,mezcla asfaltica en caliente tipo iii (toneladas),"590",bacheo/carpeta,Elementos no asfalticos,,184.747463620454,no,-71.6592442319291,10.5626789961892,./0.png
-67.009813973517,10.6106509755211,"241",PI-2023-C-12-E-321-00039930,"2023",C12,ALCALDÍA DE VARGAS (EDO. LA GUAIRA),Central,La Guaira,Vargas,Urimare,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),2800749.19,"i etapa de la repavimentacion vial y demarcacion integral de la  via principal de la urbanizacion playa grande, parroquia urimare, municipio vargas, estado la guaira.","se plantea:
?	repavimentación y demarcacion integral de la via principal de la urbanización playa grande; incluye escarificacion del area total asfaltada con un espesor de 8 cm y un asfaltado con maquina finisher con mezcla asfaltica caliente tipo iii,",Culminado,"19","19","717825","1173493",Rehabilitación o Mejora,2023/07/12,28.28,99036.3928571429,2723,m2,Si,asfalto caliente tipo iii,"613",carpeta,Elementos no asfalticos,,161.560184106269,no,-67.009813973517,10.6106509755211,./0.png
-70.2360495405687,8.61464845599246,"242",PI-2023-C-13-E-343-00040020,"2023",C13,GOBERNACIÓN DE BARINAS,Los LLanos,Barinas,Barinas,Ramón Ignacio Méndez,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),3300000,"continuación de la prolongación de la avenida nueva torunos, entre avenida adonay parra jiménez y avenida 23 de enero (vi etapa) municipio barinas, estado barinas","el proyecto consiste en la continuación de la prolongación de la avenida nueva torunos, mediante la colocación de 70 m3 de concreto para la construcción de aceras, 549,55 toneladas de asfalto, 4506,43 m2 de adherencia, transporte de material asfaltico",Culminado,"19","19","363647","952678",Construcción Inicial,2023/08/10,31.28,105498.721227621,7300,m2,Si,toneladas de asfalto,"549",heterogeneo_asf,Elementos no asfalticos,,,no,-70.2360495405687,8.61464845599246,./0.png
-68.6646101939959,9.6966094265271,"243",PI-2023-C-13-E-346-00039989,"2023",C13,GOBERNACIÓN DE COJEDES,Los LLanos,Cojedes,Ezequiel Zamora,San Carlos De Austria,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),2205000,"rehabilitación  y mejoras de la  avenida circunvalación portuguesa, tramo redoma del mango - el cacao, en el municipio ezequiel zamora del estado bolivariano de cojedes, a través de la secretaría de infraestructura y servicios públicos adscrita a la gobe","consiste en la remoción de asfalto con equipo liviano y pesado,carga y bote de material,transporte y colocacion 420 toneladas de mezcla asfaltica en caliente,en el tramo que comprende la redoma del mango - el cacao en el municipio ezequeil zamora del est",Culminado,"19","19","546356","1068607",Rehabilitación o Mejora,2023/08/10,31.28,70492.3273657289,2575.1,m2,Si,toneladas de mezcla asfaltica,"420",carpeta,Elementos no asfalticos,,167.838874680307,no,-68.6646101939959,9.6966094265271,./0.png
-68.3826378471546,10.9082734508554,"244",PI-2023-C-13-E-348-00040279,"2023",C13,GOBERNACIÓN DE FALCÓN,Occidental,Falcón,Monseñor Iturriza,Chichiriviche,Vialidad,"Sistema Vial Nacional (troncal, local, ramal y sub-ramal)",3087263.94,"rehabilitación integral de la lo03 fa 005, desde la prog. 0+000  hasta la prog. 3+590, parroquia chichiriviche, municipio monseñor iturriza, estado falcón","rehabilitación de distintos tramos de vía desde la  intersección entrada sanare hasta tibana, contemplando actividades de demolición de pavimento asfaltico, bacheo pesado y liviano, suministro, transporte y colocación de mezcla asfaltica en caliente tipo",Culminado,"19","19","566839","1202413",Rehabilitación o Mejora,2023/08/10,31.28,98697.6962915601,31592,m2,Si,mezcla asfaltica tipo iv,"1000",bacheo,Elementos no asfalticos,,98.6976962915601,no,-68.3826378471546,10.9082734508554,./0.png
-69.9808319016207,11.8215456597154,"245",PI-2023-C-13-E-348-00040292,"2023",C13,GOBERNACIÓN DE FALCÓN,Occidental,Falcón,Falcón,Pueblo Nuevo,Vialidad,"Sistema Vial Nacional (troncal, local, ramal y sub-ramal)",2975000,"rehabilitación integral de la vía pueblo nuevo - moruy desde la prog. 0+000 hasta la prog. 16+790, parroquia pueblo nuevo, municipio falcón, estado falcón.","rehabilitación de distintos tramos de la vía desde pueblo nuevo hasta moruy, contemplando actividades de demolición de pavimento asfaltico, bacheo pesado y liviano, suministro, transporte y colocación de mezcla asfaltica en caliente tipo iv y demarcación",Culminado,"19","19","400107","1320938",Rehabilitación o Mejora,2023/08/10,31.28,95108.6956521739,39176.67,m2,Si,mezcla asfaltica tipo iv,"800",bacheo,Elementos no asfalticos,,118.885869565217,no,-69.9808319016207,11.8215456597154,./0.png
-71.5740812266167,8.75474120213539,"246",PI-2023-C-13-E-351-00039999,"2023",C13,GOBERNACIÓN DE MÉRIDA,Los Andes,Mérida,Obispo Ramos De Lora,Eloy Paredes,Vialidad,"Sistema Vial Nacional (troncal, local, ramal y sub-ramal)",1450000,rehabilitación integral de 400 m2 de la troncal 001 en el sector guayabones de la parroquia eloy paredes del municipio obispo ramos de lora  del estado bolivariano de mérida,"rehabilitación integral de 400 m2 de la troncal 001 en el sector guayabones de la parroquia eloy paredes del municipio obispo ramos de lora  del estado bolivariano de mérida con la colocación de 125 toneladas de asfalto, reparación del sistema de drenaje",Culminado,"19","19","217853","969366",Rehabilitación o Mejora,2023/08/10,31.28,46355.4987212276,400,m2,Si,asfalto,"125",carpeta,Elementos no asfalticos,,370.843989769821,si,-71.5740812266167,8.75474120213539,./0.png
-70.7982514565109,9.39995685083707,"247",PI-2023-C-14-E-53-00040238,"2023",C14,ALCALDÍA DE BOLÍVAR (EDO. TRUJILLO),Los Andes,Trujillo,Bolívar,Granados,Vialidad,Rural,372000,"rehabilitacion integral de la vialidad rural principal del sector granados, parroquia granados, municipio bolívar estado trujillo.",con esta propuesta consiste en asfaltar y reasfaltar 570 metros lineales de vialidad rural colocando 150 toneladas de asfalto en caliente con un espesor de 0.07 ancho 5 m beneficiando a 2700 familias y así mejorar los accesos y transitabilidad de esta im,Culminado,"19","19","302749","1039876",Rehabilitación o Mejora,2023/08/10,31.28,11892.5831202046,1000,m2,Si,asfalto en caliente tipoiii (ton),"150",carpeta,Elementos no asfalticos,,79.2838874680307,no,-70.7982514565109,9.39995685083707,./0.png
