X,Y,fid,corrltv,prd_fsc,ciclo,entidad,redi,estado,municip,parroqu,categor,subctgr,mnt_pry,nmbr_pr,dscrpc_,estts_p,huso_nc,hus_fnl,crd_nr_,crd_st_,tipo_br,fech_nc,cotizcn,mnt_pr_,cntdd__,undd_br,mtrls_c,mtrl_tp,mtrl_cn,clsfccn,motivo,clasi2,costo,atipics,Longitd,Latitud,icon_url
-71.6556130825616,8.73221114779447,"269",PI-2023-C-3-E-109-00038789,"2023",C3,ALCALDÍA DE FRANCISCO JAVIER PULGAR (EDO. ZULIA),Occidental,Zulia,Francisco Javier Pulgar,Francisco Javier Pulgar,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),453402.53,"rehabilitacion integral de la vialidad en la  av. principal de los naranjos, parroquia francisco javier pulgar municipio  francisco javier pulgar estado zulia","la ejecucion del proyecto consiste en realizar un bacheo para la rectificacion de algunas fallas existente de borde, huecos, piel de cocodrilo y disgregacion asfalticas presente , ejecutar limpieza de bordes, demarcacion y señalizacion con pintura de tra",Culminado,"19","19","967933","207775",Rehabilitación o Mejora,2023/02/16,24.33,18635.5334977394,12600,m2,Si,asfalto tipo iv (ton),"12",bacheo,Elementos no asfalticos,,1552.96112481162,si,-71.6556130825616,8.73221114779447,./0.png
-66.6445007271602,10.2449594841886,"270",PI-2023-C-3-E-126-00038818,"2023",C3,ALCALDÍA DE INDEPENDENCIA (EDO. MIRANDA),Central,Miranda,Independencia,Santa Teresa Del Tuy,Vialidad,"Sistema Vial Nacional (troncal, local, ramal y sub-ramal)",683103.16,"mejoramiento vial mediante el bacheo en carretera paraíso  del tuy desde la entrada de mopia hasta la entrada del sector  el negro, parroquia santa teresa municipio independencia estado bolivariano de miranda.","se trata del mejoramiento de  la vialidad mediante el bacheo con equipo liviano, acondicionamiento de la superficie, riego de adherencia y suministro y colocación de mezcla  asfaltica en caliente en la carretera del paraíso del tuy en el  tramo comprendi",Culminado,"19","19","1134296","759411",Rehabilitación o Mejora,2023/02/16,24.33,28076.5787094123,1300,m2,Si,mezcla asfaltica,"350",bacheo,Elementos no asfalticos,,80.2187963126064,no,-66.6445007271602,10.2449594841886,./0.png
-66.3905103254567,9.83646817719384,"271",PI-2023-C-3-E-142-00038800,"2023",C3,ALCALDÍA DE JOSÉ TADEO MONAGAS (EDO. GUÁRICO),Los LLanos,Guárico,José Tadeo Monagas,Altagracia De Orituco,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),1292853.51,"rehabilitacion de area perimetral de la redoma manuel rios, incluye mejoras de la misma. pq. altagracia de orituco. mcpio josé tadeo monagas del estado bolivariano del guarico","demoler 72 m3 de pavimento, suministrar y colocar 187 ton de mezcla asfaltica, construir 11,25 m3 de base piedra picada, colocar 22,50 m3 de concreto rcc 210, construir 72 m2 de pared en bloque concreto e=15, 72,36 mts de demarcacion con pintura de trafi",Culminado,"19","19","1088442","786330",Rehabilitación o Mejora,2023/02/16,24.33,53138.2453760789,130,m2,Si,asfalto medido en toneladas,"187",heterogeneo_asf,Por descripción,,,no,-66.3905103254567,9.83646817719384,./0.png
-67.3640507832258,9.90427166997496,"272",PI-2023-C-3-E-144-00038872,"2023",C3,ALCALDÍA DE JUAN GERMÁN ROSCIO NIEVES (EDO. GUÁRICO),Los LLanos,Guárico,Juan Germán Roscio Nieves,San Juan De Los Morros,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),2277000,"rehabilitación del pavimento con mezcla asfaltica en caliente en la calle zamora de san juan de los morros, municipio juan german roscio estado guarico.","ejecución de bacheo liviano y pesado: el suministro, transporte y colocación de ( 3804 m2) de mezcla asfaltica en caliente por medio de bacheo localizado, (remoción de pavimento en mal estado, riego de adherencia con rc-250) mejorar la carpeta de rodamie",Culminado,"19","19","1095269","678511",Rehabilitación o Mejora,2023/02/16,24.33,93588.1627620222,3804,m2,Si,mezcla asfaltica en caliente (639toneladas),"639",bacheo,Elementos no asfalticos,,146.460348610363,no,-67.3640507832258,9.90427166997496,./0.png
-69.6641767680337,11.4005677140012,"273",PI-2023-C-3-E-189-00038787,"2023",C3,ALCALDÍA DE MIRANDA (EDO. FALCÓN),Occidental,Falcón,Miranda,San Gabriel,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),2277000,"mantenimiento correctivo de la calle cristal entre avenida el tenis y calle falcón, parroquia san gabriel, municipio miranda estado falcón","consiste basicamente en la rehabilitación de la carpeta asfaltica de la calle cristal , en la misma se realizaran tramos de pavimento flexible y pavimento rígido, tomando en cuenta que la carpeta asfaltica tiene un area de 16000 mts 2 , la cual sera inte",Culminado,"19","19","1261593","427279",Rehabilitación o Mejora,2023/02/16,24.33,93588.1627620222,16000,m2,Si,asfalto tipo iv (toneladas),"300",heterogeneo_asf,Elementos no asfalticos,,,no,-69.6641767680337,11.4005677140012,./0.png
-71.6902170001739,10.4083618716214,"274",PI-2023-C-3-E-152-00038829,"2023",C3,ALCALDÍA DE LA CAÑADA DE URDANETA (EDO. ZULIA),Occidental,Zulia,La Cañada De Urdaneta,Concepción,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),2277000,"rehabilitación integral de la vialidad del corredor vial dr. olegario hernandez desde la avenida 1a hasta la calle 14 del sector el rosado, parroquia concepción municipio la cañada de urdaneta, estado zulia","consiste en la rehabilitación integral de la vía, con limpieza, riego de adherencia, colocación de 365 toneladas de mezcla asfaltica en caliente tipo iii para mejorar una vialidad aproximada de 3.211 m2 con una longitud de 380 ml. también se realizara la",Culminado,"19","19","1151877","205380",Rehabilitación o Mejora,2023/02/16,24.33,93588.1627620222,3211,m2,Si,toneladas de mezcla asfaltica en caliente tipo iii,"365",carpeta,Elementos no asfalticos,,256.405925375403,no,-71.6902170001739,10.4083618716214,./0.png
-68.7733616152302,10.2421466317158,"275",PI-2023-C-3-E-154-00038838,"2023",C3,ALCALDÍA DE LA TRINIDAD (EDO. YARACUY),Occidental,Yaracuy,La Trinidad,Capital La Trinidad,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),1064982.78,"rehabilitación de tramo de vialidad mediante la reconstrucción de la  carpeta de rodamiento con mezcla asfaltica en caliente tipo iv , en la av. bolívar de la comunidad caño amarillo , boraure municipio la trinidad, estado yaracuy.","esta es una de las vías principales del municipio , la cual se encuentra altamente deteriorada, hasta en el punto de en zonas de ya no ser visible la carpeta de rodamiento, lo que dificulta el transitar de los vehículos en la zona afectada, por lo cual s",Culminado,"19","19","1132333","524930",Rehabilitación o Mejora,2023/02/16,24.33,43772.411837238,1530,m2,Si,mezcla asfaltica en caliente tipo iv (ton),"305",carpeta,Elementos no asfalticos,,143.516104384387,no,-68.7733616152302,10.2421466317158,./0.png
-66.7766086958204,10.1286484325969,"276",PI-2023-C-3-E-156-00038791,"2023",C3,ALCALDÍA DE LANDER (EDO. MIRANDA),Central,Miranda,Lander,Ocumare Del Tuy,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),2277000,"rehabilitación integral del corredor vial desde el parque ferial hasta la curva de los mereyes, ocumare del tuy, municipio tomas lander, estado bolivariano de miranda","rehabilitación de capa de rodamiento mediante el bacheo sectorizado con la colocación de 350 ton de asfalto, limpieza y mantenimiento de aceras, corrección de fugas (agua potable y agua servida), demarcación,  señalización y rehabilitación de parada con",Culminado,"19","19","1118445","742105",Rehabilitación o Mejora,2023/02/16,24.33,93588.1627620222,3000,m2,Si,tonelada metricas,"350",bacheo,Elementos no asfalticos,,267.394750748635,no,-66.7766086958204,10.1286484325969,./0.png
-66.9065216513391,10.4909237431049,"277",PI-2023-C-3-E-161-00038907,"2023",C3,ALCALDÍA DE LIBERTADOR (DTTO. CAPITAL),Central,Distrito Capital,Libertador,San Agustín,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),1388000,"primera fase de rehabilitación integral en el tramo vial comprendido desde la calle internacional hasta el sector la televisora, san agustín del sur, municipio bolivariano libertador.","rehabilitar el pavimento rígido y flexible, en el tramo vial indicado, se calculó el pavimento rígido mediante la norma ashto, utilizandose utilizando cabillas de diametro igual o inferior a 1/2 pulg de fy = 4200 kgf/cm2, para el concreto armado correspo",Culminado,"19","19","1159982","729770",Rehabilitación o Mejora,2023/02/27,24.3,57119.341563786,3400,m2,Si,mezcla asfaltica tipo iv con 6cm de espesor toneladas,"280",heterogeneo_asf,Por descripción,,,no,-66.9065216513391,10.4909237431049,./0.png
-70.8273045823207,8.84089771981122,"278",PI-2023-C-3-E-190-00038810,"2023",C3,ALCALDÍA DE MIRANDA (EDO. MÉRIDA),Los Andes,Mérida,Miranda,Timotes,Vialidad,"Sistema Vial Nacional (troncal, local, ramal y sub-ramal)",354150.07,mejoramiento de la vía en el tramo collado del cóndor - la vega el limite parroquia  capital timotes del  estado bolivariano de merida,"el proyecto contempla el mejoramiento de 240000 metros cuadrados de vialidad mediante la colocación de 400 ton de mezcla asfaltica tipo iii, asi como limpieza en talud y cunetas",Culminado,"19","19","998498","309814",Rehabilitación o Mejora,2023/02/16,24.33,14556.1064529388,240000,m2,Si,asfalto (ton),"400",carpeta,Elementos no asfalticos,,36.3902661323469,no,-70.8273045823207,8.84089771981122,./0.png
-70.7138012741686,7.24060676480316,"279",PI-2023-C-3-E-209-00038846,"2023",C3,ALCALDÍA DE PÁEZ (EDO. APURE),Los LLanos,Apure,Páez,Guasdualito,Vialidad,"Sistema Vial Nacional (troncal, local, ramal y sub-ramal)",225528,"rehabilitación de la calzada vial correspondiente a la avenida dr neptali quintero de guasdualito, municipio paez
del estado apure
","el proyecto consiste en rehabilitar las depresiones, elevaciones, huecos, fracturas y hundimientos que
se encuentran en la avenida  dr neptali quintero de guasdualito, utilizando técnica de bacheo con asfalto caliente y liga asfaltica liquida tipo rc2,",Culminado,"19","19","800218","311933",Rehabilitación o Mejora,2023/02/24,24.36,9258.12807881773,890,m2,Si,asfalto (tn),"169",bacheo,Elementos no asfalticos,,54.7818229515842,no,-70.7138012741686,7.24060676480316,./0.png
-70.7279922724545,7.23414242272008,"280",PI-2023-C-3-E-209-00038847,"2023",C3,ALCALDÍA DE PÁEZ (EDO. APURE),Los LLanos,Apure,Páez,Guasdualito,Vialidad,"Sistema Vial Nacional (troncal, local, ramal y sub-ramal)",223488,"rehabilitación de la calzada vial correspondiente a la calle principal del barrio jose antonio paez,de guasdualito, municipio paez
del estado apure","el proyecto consiste en rehabilitar las depresiones, elevaciones, huecos, fracturas y hundimientos que se encuentran en la calle jose antonio paez de guasdualito, utilizando técnica de bacheo con asfalto caliente y liga asfaltica liquida tipo rs2, para g",Culminado,"19","19","799881","308191",Rehabilitación o Mejora,2023/02/24,24.36,9174.3842364532,910,m2,Si,asfalto (tn),"164",bacheo,Elementos no asfalticos,,55.9413672954464,no,-70.7279922724545,7.23414242272008,./0.png
-70.7356033392818,7.23792913603042,"281",PI-2023-C-3-E-209-00038848,"2023",C3,ALCALDÍA DE PÁEZ (EDO. APURE),Los LLanos,Apure,Páez,Guasdualito,Vialidad,"Sistema Vial Nacional (troncal, local, ramal y sub-ramal)",123552,"rehabilitación de la calzada vial correspondiente a la avenida tachira de guasdualito, municipio paez
del estado apure","el proyecto consiste en rehabilitar las depresiones, elevaciones, huecos, fracturas y hundimientos que se encuentran en la avenida tachira de guasdualito, utilizando técnica de bacheo con asfalto caliente y liga asfaltica liquida tipo rs2, para garantiza",Culminado,"19","19","800914","308019",Rehabilitación o Mejora,2023/02/24,24.36,5071.92118226601,512,m2,Si,asfalto (tn),"92",bacheo,Elementos no asfalticos,,55.1295780681088,no,-70.7356033392818,7.23792913603043,./0.png
-70.7194715917766,7.23161580943076,"282",PI-2023-C-3-E-209-00038886,"2023",C3,ALCALDÍA DE PÁEZ (EDO. APURE),Los LLanos,Apure,Páez,Guasdualito,Vialidad,"Sistema Vial Nacional (troncal, local, ramal y sub-ramal)",132504,"suministro de mezcla asfaltica en caliente para rehabilitar la vialidad de la calle numero 6 del barrio fe y alegria , parroquia guasdualito municipio paez, del estado apure","suministro de 75 toneladas de mezcla asfaltica  en caliente, para rehabilitar con bacheo la vialidad de la calle numero 6 del barrio fe y alegria , parroquia guasdualito municipio paez, del estado apure",Culminado,"19","19","799979","310245",Rehabilitación o Mejora,2023/02/24,24.36,5439.40886699507,416.67,m2,Si,asfalto (tn),"75",bacheo,Elementos no asfalticos,,72.5254515599343,no,-70.7194715917766,7.23161580943076,./0.png
-70.7612439707618,7.09856992420895,"283",PI-2023-C-3-E-209-00038887,"2023",C3,ALCALDÍA DE PÁEZ (EDO. APURE),Los LLanos,Apure,Páez,El Amparo,Vialidad,"Sistema Vial Nacional (troncal, local, ramal y sub-ramal)",163719.7,"suministro de mezcla asfaltica en caliente para rehabilitar la vialidad de la calle numero 4 del sector  centro, parroquia el amparo, municipio paez, del estado apure","suministro de 110 toneladas de mezcla  asfaltica en caliente, para rehabilitar con bacheo  la vialidad de la calle numero 4 del sector  centro, parroquia el amparo, municipio paez, del estado apure",Culminado,"19","19","785110","305920",Rehabilitación o Mejora,2023/02/24,24.36,6720.84154351396,325,m2,Si,asfalto (tn),"110",bacheo,Elementos no asfalticos,,61.0985594864905,no,-70.7612439707618,7.09856992420895,./0.png
-66.6549240624921,10.3050966324082,"284",PI-2023-C-3-E-219-00038892,"2023",C3,ALCALDÍA DE PAZ CASTILLO (EDO. MIRANDA),Central,Miranda,Paz Castillo,Santa Lucía,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),435000,"mejoramiento de la vialidad mediante el bacheo en al avenida principal del milagro desde la calle el viento, hasta la calle sucre, en la parroquia santa lucia municipio paz castillo estado miranda","saneamiento limpieza y colocación de capa asfaltica desde la avenida el milagro con calle el viento hasta la calle la sucre, estos trabajos se recuperan espacios de vialidad para su mejor servicio a los transportista.",Culminado,"19","19","1139718","756433",Rehabilitación o Mejora,2023/02/27,24.3,17901.2345679012,386,m2,Si,toneladas de asfalto,"107",bacheo,Elementos no asfalticos,,167.301257643937,no,-66.6549240624921,10.3050966324082,./0.png
-67.4647555051623,10.1828087995205,"285",PI-2023-C-3-E-287-00038785,"2023",C3,ALCALDÍA DE SUCRE (EDO. ARAGUA),Central,Aragua,Sucre,Cagua,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),2277000,"rehabilitación de la capa asfaltica en la avenida sabana larga a través del suministro, transporte y colocación de 1460 toneladas de mezcla asfaltica en caliente, municipio sucre estado bolivariano de aragua.","este proyecto consiste en la rehabilitación de la avenida sabana larga a través del suministro, transporte y colocación de 1460 toneladas de mezcla asfaltica en caliente, empleando maquinarias para la colocación de aproximadamente 9800 m2 asfalto (finish",Culminado,"19","19","1124103","666630",Rehabilitación o Mejora,2023/02/16,24.33,93588.1627620222,8955,m2,Si,asfalto,"1460",carpeta,Elementos no asfalticos,,64.1014813438508,no,-67.4647555051623,10.1828087995205,./0.png
-66.7614787890803,10.4836539417927,"286",PI-2023-C-3-E-291-00038862,"2023",C3,ALCALDÍA DE SUCRE (EDO. MIRANDA),Central,Miranda,Sucre,Caucagüita,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),2504745.1,rehabilitación y mejora mediante bacheo con asfalto en caliente en vialidad principal desde la batea de san isidro hasta el colegio antonio calcaño sector cristóbal sanoja (parte alta) de la parroquia caucaguita del municipio sucre del estado miranda.,"rehabilitación y mejora mediante bacheo con asfalto en caliente en vialidad principal desde la batea de san isidro hasta el colegio antonio calcaño sector cristóbal sanoja (parte alta) en la parroquia caucaguita del municipio sucre del estado miranda, a",Culminado,"19","19","1158136","744891",Rehabilitación o Mejora,2023/02/16,24.33,102948.832716811,3886,m2,Si,mezcla asfaltica tipo iii 725 ton,"725",bacheo,Elementos no asfalticos,,141.998389954221,no,-66.7614787890803,10.4836539417927,./0.png
-68.3147139626771,9.90359571290528,"287",PI-2023-C-3-E-299-00038860,"2023",C3,ALCALDÍA DE TINAQUILLO (EDO. COJEDES),Los LLanos,Cojedes,Tinaquillo,Tinaquillo,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),2277000,rehabilitación integral de la avenida miranda tramo las caobas - el cementerio en el  municipio tinaquillo del estado bolivariano de cojedes,"consiste en la rehabilitacion de la vialidad urbana, mediante la colocacion de 400 toneladas de mezcla asfaltica en caliente y remocion de capa asfaltica con equipo liviano y pesado, la construcción de 180 metros  de brocales en el municipio tinaquillo d",Culminado,"19","19","1095277","575590",Rehabilitación o Mejora,2023/02/16,24.33,93588.1627620222,2484,m2,Si,toneladas mezcla asfaltica,"400",heterogeneo_asf,Elementos no asfalticos,,,no,-68.3147139626771,9.90359571290528,./0.png
